Section	Id	Action
Main	43568	Automation: Clear all saved track envelope latches
Main	43569	Automation: Clear saved track envelope latches
Main	43570	Project: Set tempo/time signature envelope timebase to time
Main	43571	Project: Set tempo/time signature envelope timebase to beats
Main	43572	Project: Set tempo/time signature envelope timebase to beats for time signature, time for tempo
Main	43573	Track: Override/unpin all pinned tracks in TCP
Main	43574	Track: Override/show all hidden tracks in TCP
Main	43575	Track: Show/hide all pinned tracks in TCP
Main	43576	Track: Show/hide all pinned tracks in TCP (ignore master)
Main	43578	File: Save copy of project as (prompt with current name)...
Main	43580	Markers: Insert marker at mouse position ignoring snap
Main	43581	Markers: Insert and/or edit marker at mouse position ignoring snap
Main	43582	Markers: Insert marker at mouse position
Main	43583	Markers: Insert and/or edit marker at mouse position
Main	43584	Markers: Quick-add or edit marker at current position
Main	43585	Markers: Quick-add or edit marker at mouse position
Main	43586	Markers: Quick-add or edit marker at mouse position ignoring snap
Main	43587	Ruler: Collapse ruler lanes when ruler is too small to display them
Main	43588	Envelope: Remove unnecessary points
Main	43589	Envelope: Remove unnecessary points within time selection
Main	43590	Envelope: Remove unnecessary selected points
Main	43593	Scrub: Toggle preference for one-shot segment scrub when moving edit cursor
Main	43594	Scrub: Play one one-shot segment scrub at edit cursor
Main	43614	View: Move cursor left by grid division
Main	43615	View: Move cursor right by grid division
Main	43617	Scrub: Invert looped-segment scrub range
Main	43631	Options: Solo via dedicated solo bus (preference, master outputs can be set to bypass solo bus)
Main	43632	Scrub: Prompt to edit looped-segment scrub range
Main	43636	Options: Move take envelope points when moving media item contents
Main	43637	Project: Toggle project timebase to time
Main	43638	Options: Track media/razor edit grouping affects items that start or end at the same time
Main	43639	Options: Track media/razor edit grouping affects items that are enclosed by the edited item
Main	43640	Project: Set project timebase to beats (auto-stretch at tempo changes)
Main	43641	Project: Project timebase affects MIDI items
Main	43642	View: Toggle show/hide media item timebase buttons
Main	43643	View: Toggle show/hide media item timebase buttons if overridden for the track or item
Main	43645	File: Duplicate project in new tab...
Main	43647	Track: Move tracks up
Main	43648	Track: Move tracks down
Main	43651	Options: Toggle display group names/colors in arrange view
Main	43652	Options: Enable display group names/colors in arrange view
Main	43653	Options: Disable display group names/colors in arrange view
Main	43654	Items: Set group color for selected items...
Main	43655	Items: Set group to random color for selected items
Main	43656	Items: Set group name for selected items...
Main	43672	Track: Hide envelope, display previous envelope on same track (cycle)
Main	43673	Insert/import media files from directory...
Main	43674	Peaks: Increase peaks display zoom 2x for project
Main	43675	Peaks: Decrease peaks display zoom 0.5x for project
Main	43676	Toolbar: Customize empty TCP area toolbar...
Main	43677	View: Toggle track zoom to minimum height (ignore pinned tracks)
Main	43678	View: Toggle track zoom to default height (ignore pinned tracks)
Main	43679	Spectrogram: Show high resolution spectrogram when zoomed-in
Main	43680	Spectrogram: Bypass selected spectral edits
Main	43681	Spectrogram: Solo selected spectral edits
Main	43682	Spectrogram: Adjust gain of selected spectral edits by +0.5 dB
Main	43683	Spectrogram: Adjust gain of selected spectral edits by -0.5 dB
Main	43684	Spectrogram: Adjust gain of selected spectral edits by +3 dB
Main	43685	Spectrogram: Adjust gain of selected spectral edits by -3 dB
Main	43686	Spectrogram: Reset gain of selected spectral edits to +0 dB
Main	43687	Spectrogram: Delete selected spectral edits
Main	43688	Spectrogram: Show selected spectral edit configuration menu
Main	43689	FX: Set all FX online one at a time
Main	43690	Options: Ripple edit all affects regions/markers
Main	43691	Items: Set take FX offline for all inactive takes in the project
Main	43692	Items: Set take FX online for all active takes in the project
Main	43693	Items: Set take FX online if active, offline if inactive for all takes in the project
Main	43696	Item: Lock all items on selected tracks
Main	43697	File: Choose project(s) to open...
Main	43698	FX: Delete all track FX on selected tracks
Main	43701	Track lanes: Play only most recently playing lane
Main	43702	Track lanes: Play only most recently playing lane for track under mouse
Main	43703	Options: Set metronome speed to 0.5x
Main	43705	View: Secondary time unit for ruler: Minutes:Seconds (minimal)
Main	43709	Ruler: Resize ruler when lane count changes
Main	43710	Ruler: Display marker number even if marker is named
Main	43711	Ruler: Resize now to fit all ruler lanes
Main	43715	Regions/markers: Renumber all regions and markers in timeline order by ruler lane
Main	43716	Ruler: Hide tempo/time signature area if project has no tempo/time signature changes
Main	43719	Show project template path in explorer/finder
Main	43720	Show track template path in explorer/finder
Main	43721	Show FX chain path in explorer/finder
Main	43722	Show ReaScript path in explorer/finder
Main	43723	Show automation item path in explorer/finder
Main	43724	Show theme path in explorer/finder
Main	43725	Track: Automatically group folder/child tracks for media/razor editing
Main	43726	Close and re-open audio/MIDI devices
Main	43727	Fixed lane comp area: Delete all unsynced comp areas
Main	43728	Fixed lane comp area: Delete unsynced comp areas in time selection
Main	43730	Sample edits: Delete sample edits in time selection for channel at mouse
Main	43731	Sample edits: Set sample values to zero in time selection for channel at mouse
Main	43732	Sample edits: Set sample values to a straight line in time selection for channel at mouse
Main	43733	Sample edits: Scale sample values in time selection for channel at mouse...
Main	43734	Track: Automatically group folder sibling tracks for media/razor editing
Main	43735	Item edit: Move items/envelope points left to grid
Main	43736	Item edit: Move items/envelope points right to grid
Main	43737	Envelopes: Move selected points left to grid
Main	43738	Envelopes: Move selected points right to grid
Main	43739	Sample edits: Set sample values to an interpolated curve in time selection for channel at mouse
Main	43740	Sample edits: Delete sample edits in time selection for all channels at mouse
Main	43741	Sample edits: Set sample values to zero in time selection for all channels at mouse
Main	43742	Sample edits: Set sample values to a straight line in time selection for all channels at mouse
Main	43743	Sample edits: Scale sample values in time selection for all channels at mouse...
Main	43744	Sample edits: Set sample values to an interpolated curve in time selection for all channels at mouse
Main	43778	Sample edits: Spectral repair sample values in time selection for channel at mouse...
Main	43779	Sample edits: Spectral repair sample values in time selection for all channels at mouse...
Main	43780	Item: Detect LTC and move to detected position
Main	43781	Options: Automatically zoom to time selection when running sample edit actions
Main	43789	Sample edits: Apply 1 ms spectral repair to sample values for channel at mouse...
Main	43790	Sample edits: Apply 1 ms spectral repair to sample values for all channels at mouse...
Main	43791	Sample edits: Apply 1 ms spectral repair to sample values for first selected item at edit cursor...
Main	43792	Sample edits: Apply 10 ms spectral repair to sample values for channel at mouse...
Main	43793	Sample edits: Apply 10 ms spectral repair to sample values for all channels at mouse...
Main	43794	Sample edits: Apply 10 ms spectral repair to sample values for first selected item at edit cursor...
Main	43796	Sample edits: Delete sample edits in time selection for first selected item
Main	43797	Sample edits: Set sample values to zero in time selection for first selected item
Main	43798	Sample edits: Set sample values to a straight line in time selection for first selected item
Main	43799	Sample edits: Scale sample values in time selection for first selected item...
Main	43800	Sample edits: Set sample values to an interpolated curve in time selection for first selected item
Main	43801	Sample edits: Spectral repair sample values in time selection for first selected item...
Main	43802	Sample edits: Delete all sample edits for channel at mouse
Main	43803	Sample edits: Delete all sample edits for all channels of selected item at mouse
Main	43804	Sample edits: Delete all sample edits for first selected item
Main	45000	Take: Set 1st take active
Main	45001	Take: Set 2nd take active
Main	45002	Take: Set 3rd take active
Main	45003	Take: Set 4th take active
Main	45004	Take: Set 5th take active
Main	45005	Take: Set 6th take active
Main	45006	Take: Set 7th take active
Main	45007	Take: Set 8th take active
Main	45008	Take: Set 9th take active
Main	46000	Track: Insert track from template...
Main	47306	Markers: Insert marker at edit cursor
Main	47307	Markers: Insert and/or edit marker at edit cursor
Main	47308	Markers: Quick-add or edit marker at edit cursor
Main	48500	Layout: Default layout
Main	50122	Video: Fullscreen
Main	50123	Video: Clear video cache/re-render frames
Main	50124	Media explorer: Show/hide media explorer
Main	50125	Video: Show/hide video window
Main	50500	Automation: Save latch preset 1 for all tracks
Main	50501	Automation: Save latch preset 2 for all tracks
Main	50502	Automation: Save latch preset 3 for all tracks
Main	50503	Automation: Save latch preset 4 for all tracks
Main	50504	Automation: Save latch preset 5 for all tracks
Main	50505	Automation: Save latch preset 6 for all tracks
Main	50506	Automation: Save latch preset 7 for all tracks
Main	50507	Automation: Save latch preset 8 for all tracks
Main	50508	Automation: Save latch preset 9 for all tracks
Main	50509	Automation: Save latch preset 10 for all tracks
Main	50510	Automation: Save latch preset 11 for all tracks
Main	50511	Automation: Save latch preset 12 for all tracks
Main	50512	Automation: Save latch preset 13 for all tracks
Main	50513	Automation: Save latch preset 14 for all tracks
Main	50514	Automation: Save latch preset 15 for all tracks
Main	50515	Automation: Save latch preset 16 for all tracks
Main	50516	Automation: Save latch preset 17 for all tracks
Main	50517	Automation: Save latch preset 18 for all tracks
Main	50518	Automation: Save latch preset 19 for all tracks
Main	50519	Automation: Save latch preset 20 for all tracks
Main	50520	Automation: Save latch preset 21 for all tracks
Main	50521	Automation: Save latch preset 22 for all tracks
Main	50522	Automation: Save latch preset 23 for all tracks
Main	50523	Automation: Save latch preset 24 for all tracks
Main	50524	Automation: Save latch preset 25 for all tracks
Main	50525	Automation: Save latch preset 26 for all tracks
Main	50526	Automation: Save latch preset 27 for all tracks
Main	50527	Automation: Save latch preset 28 for all tracks
Main	50528	Automation: Save latch preset 29 for all tracks
Main	50529	Automation: Save latch preset 30 for all tracks
Main	50530	Automation: Save latch preset 31 for all tracks
Main	50531	Automation: Save latch preset 32 for all tracks
Main	50532	Automation: Save latch preset 33 for all tracks
Main	50533	Automation: Save latch preset 34 for all tracks
Main	50534	Automation: Save latch preset 35 for all tracks
Main	50535	Automation: Save latch preset 36 for all tracks
Main	50536	Automation: Save latch preset 37 for all tracks
Main	50537	Automation: Save latch preset 38 for all tracks
Main	50538	Automation: Save latch preset 39 for all tracks
Main	50539	Automation: Save latch preset 40 for all tracks
Main	50540	Automation: Save latch preset 41 for all tracks
Main	50541	Automation: Save latch preset 42 for all tracks
Main	50542	Automation: Save latch preset 43 for all tracks
Main	50543	Automation: Save latch preset 44 for all tracks
Main	50544	Automation: Save latch preset 45 for all tracks
Main	50545	Automation: Save latch preset 46 for all tracks
Main	50546	Automation: Save latch preset 47 for all tracks
Main	50547	Automation: Save latch preset 48 for all tracks
Main	50548	Automation: Save latch preset 49 for all tracks
Main	50549	Automation: Save latch preset 50 for all tracks
Main	50550	Automation: Save latch preset 51 for all tracks
Main	50551	Automation: Save latch preset 52 for all tracks
Main	50552	Automation: Save latch preset 53 for all tracks
Main	50553	Automation: Save latch preset 54 for all tracks
Main	50554	Automation: Save latch preset 55 for all tracks
Main	50555	Automation: Save latch preset 56 for all tracks
Main	50556	Automation: Save latch preset 57 for all tracks
Main	50557	Automation: Save latch preset 58 for all tracks
